smiles,mean,std,n
ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,-11.7,0.0,1
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,-96.7,0.0,1
ClC1CCCCC1,-164.8267,1.4492,3
ClC=C,29.08,7.6725,5
ClC=C(Cl)Cl,-14.3333,7.3242,3
ClCBr,-20.0,0.0,1
ClCC(Cl)=O,-246.0,0.0,1
ClCC(Cl)CCl,-183.0,0.0,1
ClCC(Cl)Cl,-148.1,0.1414,2
ClCC1(CCl)COC1,-204.0,0.0,1
ClCC1CO1,-108.0,0.0,1
ClCC=C,-5.6,0.0,1
ClCCC=C,-28.9,0.0,1
ClCCCCCl,-183.4,0.0,1
ClCCCl,-128.8,3.3045,3
ClCCI,-47.7,0.0,1
ClCCl,-95.44,0.3079,3
ClCc1ccccc1,19.0,0.0,1
ClI,17.51,0.0,1
ClN=C=O,221.0,0.0,1
ClN=O,51.71,0.0,1
ClOCl,87.86,0.0,1
ClP(Cl)Cl,-288.7,0.0,1
ClSCl,-17.57,0.0,1
ClSSCl,-16.74,0.0,1
Cl[2H],-93.35,0.0,1
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,-295.8,0.0,1
Cl[S](Cl)(=O)=O,-354.8,0.0,1
Cl[SiH2]Cl,-320.49,0.0,1
Cl[SiH](Cl)Cl,-496.22,0.0,1
Cl[Si](Cl)(Cl)Cl,-662.75,0.0,1
Cl\C=C/Cl,1.4233,3.883,3
Cl\C=C\Cl,0.35,1.9092,2
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-44.7,0.0,1
Clc1cc(Cl)c(Cl)c(Cl)c1,-34.9,0.0,1
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-40.0,0.0,1
Clc1cc(Cl)c(Cl)cc1Cl,-32.62,0.0,1
Clc1cc(Cl)cc(Cl)c1,-7.98,7.6085,2
Clc1ccc(Cl)c(Cl)c1,-1.575,9.157,2
Clc1ccc(Cl)c(Cl)c1Cl,-25.4,0.0,1
Clc1ccc(Cl)cc1,24.6,0.0,1
Clc1ccc(cc1)c2ccc(Cl)cc2,120.0,0.0,1
Clc1ccc2Oc3ccccc3Oc2c1,-74.1,0.0,1
Clc1ccc2ccccc2c1,137.0,0.0,1
Clc1cccc(Cl)c1,28.1,0.0,1
Clc1cccc(Cl)c1Cl,5.99,3.1254,2
Clc1cccc2ccccc12,115.0,0.0,1
Clc1ccccc1,54.42,0.0,1
Clc1ccccc1Cl,33.0,0.0,1
Clc1ccccc1c2ccccc2Cl,127.9,0.0,1
Cn1c2CCCCc2c3ccccc13,93.1,0.0,2
Cn1c2ccccc2c3ccccc13,199.7667,1.0693,3
Cn1c2ccccc2cc3c1cc4ccccc34,337.0,0.0,1
Cn1cccc1,103.1,0.0,1
Cn1cnnn1,322.9,0.0,1
Cn1ncnn1,328.4,0.0,1
Cn1nnc(C)n1,251.2,0.0,1
Cn1nnnc1C,273.2,0.0,1
F,-272.925,0.5303,2
FB(Cl)Cl,-644.34,0.0,1
FB(F)B(F)F,-1431.77,0.0,1
FB(F)Cl,-885.33,0.0,1
FB(F)F,-1135.81,0.2687,2
FB(F)OB(F)F,-1898.08,0.0,1
FB1OB(F)OB(F)O1,-2365.22,0.0,1
FB1OBOB(F)O1,-1987.4,0.0,1
FB1OBOBO1,-1598.29,0.0,1
FBBr,-240.58,0.0,1
FBCl,-313.8,0.0,1
FBF,-733.87,0.0,1
FBr,-58.46,0.0,1
FC#C,125.52,0.0,1
FC(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,-2499.0,0.0,1
FC(=C(F)C(F)(F)F)C(F)(F)F,-1631.0,0.0,1
FC(Cl)=O,-426.77,0.0,1
FC(Cl)C(F)(F)Br,-654.7,0.0,1
FC(Cl)Cl,-283.26,0.0,1
FC(F)(Cl)C(F)(Cl)Cl,-726.8,0.0,1
FC(F)(Cl)C(F)(F)C(Cl)(Cl)OC(F)(F)C(F)(Cl)Cl,-1752.5,0.0,1
FC(F)(Cl)C(F)(F)Cl,-933.5,4.9497,2
FC(F)(Cl)OC(F)(F)C(F)(Cl)Cl,-1325.8,0.0,1
FC(F)(F)C(=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,-3753.3,0.0,1
FC(F)(F)C(=O)C(F)(F)F,-1433.0,0.0,1
FC(F)(F)C(=O)CC(=O)c1ccccc1,-868.6667,5.6616,3
FC(F)(F)C(=O)\C=C(S)\c1sccc1,-630.3,0.0,1
FC(F)(F)C(Cl)Br,-699.9,0.0,1
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-4639.1,0.0,1
FC(F)(F)C(F)(Cl)C(F)(F)Cl,-1349.0,0.0,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3385.4,0.0,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2156.0,0.0,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5583.5,0.0,1
FC(F)(F)C(F)(F)C(F)(F)F,-1784.7,0.0,1
FC(F)(F)C(F)(F)C1CCCCC1,-3302.1,0.0,1
FC(F)(F)C(F)(F)Cl,-1114.0,0.0,1
FC(F)(F)C(F)(F)F,-1338.58,7.3846,5
FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3138.0,0.0,1
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-2897.2,0.0,1
FC(F)(F)C=C,-614.2,0.0,1
FC(F)(F)CBr,-695.0,0.0,1
FC(F)(F)CCOCCC(F)(F)F,-1604.4,0.0,1
FC(F)(F)CI,-648.7,0.0,1
FC(F)(F)Cc1ccccc1,-623.85,0.0,1
FC(F)(F)Cl,-710.0,0.0,1
FC(F)(F)F,-930.0,0.0,1
FC(F)(F)I,-588.455,0.9263,2
FC(F)(F)OOC(F)(F)F,-1507.0,0.0,1
FC(F)(F)[N+]#[C-],-417.0,0.0,1
FC(F)(F)[S](F)(F)(F)(F)F,-1717.05,0.0,1
FC(F)(F)c1ccccc1,-581.03,0.0,1
FC(F)(I)C(F)(F)I,-667.0,0.0,1
FC(F)(c1ccccc1)C(F)(F)c2ccccc2,-689.0,0.0,1
FC(F)=C,-334.3333,9.5044,3
FC(F)=C(F)C(F)(F)F,-1151.7,0.0,1
FC(F)=O,-639.8,0.8544,3
FC(F)Br,-425.3,0.0,1
FC(F)C(F)(F)COC(C(F)(F)F)C(F)(F)F,-2330.5,0.0,1
FC(F)CCc1ccccc1,-414.4,0.0,1
FC(F)Cl,-482.29,1.0041,2
FC(F)F,-694.4167,3.239,3
FC(c1ccccc1)C(F)(F)c2ccccc2,-462.2,0.0,1
FC(c1ccccc1)c2ccccc2,-42.6,0.0,1
FC1(F)C(F)(F)C(F)(F)C1(F)F,-1488.0,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,-3624.1,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,-3217.0,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,-3644.5,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,-3212.2,0.0,1
FC1(F)C2=C(C(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,-3203.6,0.0,1
FC1(F)CC1(F)F,-650.0,0.0,1
FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-1934.0,2.1213,2
FC1CCCCC1,-336.6,0.0,1
FC=C,-136.0,0.0,1
FC=C(F)F,-474.0,0.0,1
FCC(F)F,-691.0,0.0,1
FCCl,-261.92,0.0,1
FCF,-451.435,1.096,2
FCc1ccccc1,-126.27,0.0,1
FCl,-50.29,0.0,1
FN(F)C(F)(F)N(F)F,-455.3,0.0,1
FN(F)C(F)(N(F)F)N(F)C(F)(N(F)F)N(F)F,-353.0,0.0,1
FN(F)C(F)(N(F)F)N(F)F,-200.1,0.0,1
FN(F)C(N(F)F)(N(F)F)N(F)F,1.5,0.0,1
FN(F)C1(CCCCC1)N(F)F,-174.1,0.0,1
FN(F)Cc1ccccc1,7.0,0.0,1
FN(F)F,-132.09,0.0,1
FN(F)N(F)F,-8.37,0.0,1
FN1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-1999.35,6.1518,2
FN=C(N(F)F)N(F)F,95.7,0.0,1
FN=NF,74.895,8.8742,2
FN=O,-65.69,0.0,1
FOC(F)(F)OF,-564.0,0.0,1
FOF,24.52,0.0,1
FP(F)F,-958.44,0.0,1
FS,-2064.39,0.0,1
FSBr,-972.82,0.0,1
FSF,-296.65,0.0,1
FSSF,-336.44,0.0,1
F[2H],-275.52,0.0,1
F[C-]1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,-3000.0,0.0,1
F[C-]=[F+],-177.0,7.0711,2
F[I](F)(F)(F)F,-840.31,0.0,1
F[P](F)(F)(F)F,-1594.41,0.0,1
F[S](Cl)(=O)=O,-556.47,0.0,1
F[S](F)(=O)=O,-758.56,0.0,1
F[S](F)(F)(F)(F)Cl,-1038.89,0.0,1
F[S](F)(F)(F)(F)F,-1220.47,0.0,1
F[S](F)(F)F,-763.16,0.0,1
F[S](F)=O,-543.92,0.0,1
F[S](F)=S,-401.41,0.0,1
F[Si-]=[F+],-587.85,0.0,1
F[SiH2]F,-790.78,0.0,1
F[SiH3],-376.56,0.0,1
F[SiH](F)F,-1200.81,0.0,1
F[Si](Cl)(Cl)Cl,-840.98,0.0,1
F[Si](F)(F)Cl,-1317.96,0.0,1
F[Si](F)(F)F,-1614.97,0.0424,2
F[Si](F)=O,-966.5,0.0,1
Fc1c(F)c(F)c(Cl)c(F)c1F,-809.6,0.0,1
Fc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F,-1264.2,0.0,1
Fc1cc(F)c(F)c(F)c1F,-806.0,0.0,1
Fc1cc(F)c(F)cc1F,-646.8,0.0,1
Fc1ccc(F)cc1,-306.7,0.0,1
Fc1ccc(cc1)c2ccc(F)cc2,-205.4,0.0,1
Fc1cccc(F)c1,-309.2,0.0,1
Fc1cccc(c1)C(F)(F)F,-792.2,0.0,1
Fc1ccccc1F,-283.0,0.0,1
Fc1ccccc1c2ccccc2F,-200.7,0.0,1
I,26.43,0.099,2
IB(I)I,71.13,0.0,1
IBI,242.67,0.0,1
IC#N,225.27,0.9475,2
IC(=O)c1ccccc1,10.5,0.7071,2
IC(I)(I)I,267.94,0.0,1
IC1CC(I)C1,193.0,0.0,1
ICC=C,94.2,4.9122,3
ICCCCI,29.0,0.0,1
ICCCI,44.6,0.8485,2
ICCI,70.05,4.5962,2
ICI,120.0,2.8284,2
ICc1ccccc1,127.3,0.0,1
II,62.42,0.0,2
IN=O,112.13,0.0,1
I[SiH2]I,-38.07,0.0,1
I[SiH](I)I,-74.48,0.0,1
I[Si]#[I],92.47,0.0,1
I\C=C/I,207.4,0.0,1
Ic1ccc2ccccc2c1,235.0,0.0,1
Ic1cccc2ccccc12,234.0,0.0,1
Ic1ccccc1,165.0,0.0,1
Ic1ccccc1I,252.0,0.0,1
N#CC#CC#N,531.38,2.9416,2
N#CC(C#N)(C#N)C#N,672.8,0.0,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,770.55,0.7778,2
N#CC(C1CC1)(C2CC2)C(C#N)(C3CC3)C4CC4,537.0,0.0,1
N#CC(N1CCCCC1)c2ccccc2,190.1,0.0,1
N#CC1(C#N)C2CC(C=C2)C1(C#N)C#N,738.9,0.0,1
N#CC1(C#N)C2CCC(C=C2)C1(C#N)C#N,687.4,0.0,1
N#CC1(CCCCC1)N2CCCCC2,3.53,0.0,1
N#CC12CC1C2,304.5,0.0,1
N#CC12CC3CC(CC(C3)C1)C2,-14.25,9.5459,2
N#CC12CCC(CC1)C2,75.2,0.0,1
N#CC12CCC1C2,272.0,0.0,1
N#CC12CCCC1C2,142.0,0.0,1
N#CC1=CCCC1,141.8,0.0,1
N#CC1CC1,181.65,1.4849,2
N#CC1CCC1,145.15,3.0406,2
N#CC1CCC=C1,156.4,0.0,1
N#CC1CCCC1,44.8433,3.5883,3
N#CC1CCCC=C1,109.7,0.0,1
N#CC1CCCCC1,-5.42,2.5739,2
N#CCC#N,266.15,0.2121,2
N#CCC(C#N)C#N,520.4,0.0,1
N#CCCC#N,209.7,0.0,1
N#CCCCCC#N,149.0,0.0,1
N#CCN1CCCCC1,83.0,0.0,1
N#C[C@@H]1CC2CCC1C=C2,153.0,0.0,1
N#C[C@H]1CC2CCC1C=C2,151.0,0.0,1
N#C\C=C\C#N,340.0,0.0,1
N#Cc1cc(cc(c1)C#N)C#N,509.6,0.0,1
N#Cc1ccc(cc1)C#N,357.7,0.8485,2
N#Cc1cccc(c1)C#N,362.7,0.0,1
N#Cc1ccccc1,219.0,0.0,2
N#Cc1ccccc1C#N,365.9333,3.4298,3
N#Cc1ccccn1,280.7,0.0,1
N#Cc1cccnc1,271.65,8.8388,2
N#Cc1ccncc1,283.5,0.0,1
N#Cc1cscn1,293.8,0.0,1
N#P,104.78,0.0,1
N([2H])([2H])[2H],-58.58,0.0,1
N(c1ccccc1)c2ccccc2,202.0,0.0,1
N1c2ccccc1cccc2,367.0,0.0,1
N1c2ccccc2Oc3ccccc13,94.0,0.0,1
N1c2ccccc2Sc3ccccc13,278.2,0.0,1
N=C1C=CNC=C1,129.9,0.0,1
N=C=O,-99.335,3.3022,2
N=O,99.58,0.0,1
NC(=O)C(N)=O,-387.1,0.0,1
NC(=O)C(O)=O,-552.3,0.0,1
NC(=S)C(N)=S,83.0,0.0,1
NC(C(O)=O)c1ccccc1,-280.5,0.0,1
NC(O)=N,-235.5,0.0,1
NC(S)=N,22.9,0.0,1
NC1CC1,77.07,0.0,1
NC1CCC1,41.0,0.0,1
NC1CCCC1,-54.86,0.0,1
NC1CCCCC1,-101.8,4.3841,2
NCC(O)=O,-390.5,0.0,1
NCCC#N,89.75,0.0,1
NCCC(O)=O,-424.0,0.0,1
NCCCC(O)=O,-441.0,0.0,1
NCCCCC(O)=O,-460.2,0.0,1
NCCCCCC(O)=O,-482.4,0.0,1
NCCCCCCCC(O)=O,-524.0,0.0,1
NCCN,-17.0,0.0,1
NNC(S)=N,128.2,0.0,1
NNC(S)=NN,260.2,0.0,1
N[2H],375.31,0.0,1
Nc1c(Br)cc(Br)cc1Br,159.0,0.0,1
Nc1ccc(O)cc1,-86.0,6.364,2
Nc1ccc(cc1)C(O)=O,-293.9,0.0,1
Nc1ccc(cc1)[N+]([O-])=O,55.2,0.0,1
Nc1ccc2ncccc2c1,206.1,0.0,1
Nc1cccc(O)c1,-94.0,6.5054,2
Nc1cccc(c1)C(O)=O,-289.3,0.0,1
Nc1cccc(c1)[N+]([O-])=O,62.5,0.0,1
Nc1cccc2cccnc12,187.6,0.0,1
Nc1cccc2ncccc12,210.6,0.0,1
Nc1ccccc1,83.806,2.4059,5
Nc1ccccc1C(O)=O,-296.2,0.0,1
Nc1ccccc1c2ccccc2,184.41,0.0,1
Nc1ccccn1,118.1,0.0,1
Nc1cccnc1,144.2,0.0,1
Nc1cnc2ccccc2c1,208.4,0.0,1
Nn1cnnn1,323.8,0.0,1
O([2H])[2H],-249.2,0.0,1
O/C=C/C=C,-88.0,0.0,1
O1c2ccccc1cccc2,200.0,0.0,1
O1c2ccccc2Oc3ccccc13,-59.2,0.0,3
O1c2ccccc2Sc3ccccc13,125.8,0.0,1
O=C(C#N)c1ccccc1,117.5,0.0,1
O=C(CC#N)c1ccccc1,70.12,0.0,1
O=C(CC(=O)c1ccccc1)c2ccccc2,-109.2,0.0,1
O=C(CCC#N)c1ccccc1,30.0,0.0,1
O=C(OC(=O)c1ccccc1)c2ccccc2,-319.0,0.0,1
O=C(OC1CCCCC1)OC2CCCCC2,-764.0,0.0,1
O=C(OOC(=O)c1ccccc1)OC2CCCCC2,-645.3,0.0,1
O=C(OOC(=O)c1ccccc1)Oc2ccccc2,-393.0,0.0,1
O=C(OOC(=O)c1ccccc1)c2ccccc2,-276.85,6.8589,2
O=C(Oc1ccccc1)C(=O)Oc2ccccc2,-437.2,0.0,1
O=C(Oc1ccccc1)Oc2ccccc2,-311.0,0.0,1
O=C(Oc1ccccc1)c2ccccc2,-148.0,5.2915,3
O=C(c1ccccc1)c2ccccc2,49.9,0.0,1
O=C1C(=O)c2ccccc2c3ccccc13,-46.6,0.0,1
O=C1C2=Cc3ccccc3C=C1CCCCC2,137.0,0.0,1
O=C1C2=Cc3ccccc3C=C1CCCCCCCCCCCC2,-160.0,0.0,1
O=C1C2CC3CC(C2)CC1C3,-231.0,0.0,1
O=C1C2CCC1CC2,-134.0,0.0,1
O=C1C2CCCC1CC2,-193.0,0.0,1
O=C1C2CCCC1CCC2,-240.0,0.0,1
O=C1C=CC(=O)c2ccccc12,-97.5,0.0,1
O=C1C=CCC=C1,-50.0,0.0,1
O=C1C=CNC=C1,-35.55,7.4246,2
O=C1C=CNc2ccccc12,20.8,0.0,1
O=C1C=COc2ccccc12,-148.5,0.0,1
O=C1CC(SC(C1)c2ccccc2)c3ccccc3,84.1,0.0,1
O=C1CC1,16.0,0.0,1
O=C1CC2CCC(C2)C1,-221.0,0.0,1
O=C1CC2CCC1C2,-170.6,0.0,1
O=C1CC2CCC1CC2,-220.0,2.8284,2
O=C1CC2CCCC(C2)C1,-254.0,0.0,1
O=C1CC=CC=C1,-70.0,0.0,1
O=C1CCC(=O)CC1,-332.6,0.0,1
O=C1CCC(=O)O1,-527.9,0.0,1
O=C1CCC1,-96.3,6.6468,2
O=C1CCC2CCC1C2,-218.0,0.0,1
O=C1CCCC(=O)C1,-335.6,0.0,1
O=C1CCCC(=O)O1,-532.4,0.0,1
O=C1CCCC1,-195.0667,2.2121,3
O=C1CCCCC1,-227.7,2.4166,4
O=C1CCCCC1C2=CCCCC2,-219.5,0.0,1
O=C1CCCCC1C2CCCCC2,-324.0,0.0,1
O=C1CCCCCC1,-247.5,0.7071,2
O=C1CCCCCCC1,-272.1,0.1414,2
O=C1CCCCCCCC1,-279.7,0.0,1
O=C1CCCCCCCCC1,-305.1,0.0,1
O=C1CCCCCCCCCC1,-322.0,0.0,1
O=C1CCCCCCCCCCC1,-354.2,7.2125,2
O=C1CCCCCCCCCCCCO1,-569.0,0.0,1
O=C1CCCCCCCCCCCO1,-540.0,0.0,1
O=C1CCCCCCCCCCO1,-517.0,0.0,1
O=C1CCCCCCCCO1,-470.0,0.0,1
O=C1CCCCCCCO1,-434.0,0.0,1
O=C1CCCCCCC\C=C/CCCCCCC1,-408.0,0.0,1
O=C1CCCCCCO1,-411.0,0.0,1
O=C1CCCCCO1,-396.0,0.0,1
O=C1CCCCO1,-377.8,2.5456,2
O=C1CCCC[C]1=[C]2CC[CH2]CC2,-213.8,0.0,1
O=C1CCCO1,-368.462,5.4138,5
O=C1CCCS1,-196.2,0.0,1
O=C1CCCSC1,-133.0,0.0,1
O=C1CCO1,-284.0,1.9053,3
O=C1CCSC1,-135.3,0.0,1
O=C1CCSCC1,-155.0,0.0,1
O=C1CC[C@@H]2CCC[C@H]12,-230.0,0.0,1
O=C1CC[C@H]2CCC[C@H]12,-207.0,0.0,1
O=C1COC(=O)CO1,-613.1667,2.1079,3
O=C1C[C@@H]2CCCC[C@@H]2C1,-249.6,0.0,1
O=C1C[C@@H]2CCCC[C@H]2C1,-249.2,0.0,1
O=C1OC2CCC1CC2,-396.6,0.0,1
O=C1OC=CO1,-418.61,0.0,1
O=C1OCCO1,-503.0,0.0,1
O=C1Oc2ccccc2C=C1,-176.8,0.0,1
O=C1SC=CS1,-15.0,0.0,1
O=C1SCCS1,-125.9,0.0,1
O=C1c2ccccc2C(=O)c3ccccc13,-75.7,0.0,1
O=C1c2ccccc2Cc3ccccc13,23.4,0.0,1
O=C1c2ccccc2Nc3ccccc13,34.6,0.0,1
O=C1c2ccccc2Oc3ccccc13,-95.55,3.7477,2
O=C1c2ccccc2Sc3ccccc13,94.3,0.0,1
O=C1c2ccccc2c3ccccc13,52.3,0.0,1
O=C=C=C=O,-95.72,2.9416,2
O=C=CC#N,100.0,0.0,1
O=C=Nc1ccc(Cc2ccc(cc2)N=C=O)cc1,189.0,0.0,1
O=C=Nc1ccccc1,-18.3,5.374,2
O=C=O,-393.515,0.0071,2
O=C=S,-138.8033,0.3406,3
O=CC=O,-212.0,0.0,1
O=COc1ccccc1,-215.7,0.0,1
O=C\C=C\c1occc1,-106.0,0.0,1
O=Cc1ccccc1,-36.932,2.53,5
O=Cc1occc1,-149.085,3.2834,4
O=NN1CCCCC1,17.0,0.0,1
O=NN1CCN(CC1)N=O,194.0,0.0,1
O=NN1CCOCC1,-88.0,0.0,1
O=NN1CN(CN(C1)N=O)N=O,395.0,0.0,1
O=Nc1ccccc1,201.0,0.0,1
O=S,5.01,0.0,1
O=[S](=O)(/C=C/c1ccccc1)c2ccccc2,-35.0,0.0,1
O=[S](=O)(CC#C)c1ccccc1,36.0,0.0,1
O=[S](=O)(Cc1ccccc1)Cc2ccccc2,-157.1,0.0,1
O=[S](=O)(c1ccccc1)[S](=O)(=O)c2ccccc2,-481.3,0.0,1
O=[S](=O)(c1ccccc1)c2ccccc2,-118.7,0.0,1
O=[S](=O)=O,-395.77,0.0,1
O=[S](c1ccccc1)c2ccccc2,107.0,0.0,1
O=[S]1(=O)CC=C1,-124.0,0.0,1
O=[S]1(=O)CC=CC1,-255.9,0.4243,2
O=[S]1(=O)CCC=C1,-262.0,0.0,1
O=[S]=O,-296.825,0.0212,2
O=[S]=S,-56.48,0.0,1
O=[Si]=O,-305.43,0.0,1
OB(F)F,-1083.66,0.0,1
OB(O)O,-992.28,0.0,1
OB1OB(O)OB(O)O1,-2271.92,0.0,1
OC#C,41.6,0.0,1
